RecipeId,Name,AuthorId,AuthorName,CookTime,PrepTime,TotalTime,DatePublished,Description,Images,RecipeCategory,Keywords,RecipeIngredientQuantities,RecipeIngredientParts,AggregatedRating,ReviewCount,Calories,FatContent,SaturatedFatContent,CholesterolContent,SodiumContent,CarbohydrateContent,FiberContent,SugarContent,ProteinContent,RecipeServings,RecipeYield,RecipeInstructions
2502,Pumpkin Bundt Cake,1535,Marg CaymanDesigns,,0S,0S,1999-10-23T12:27:00Z,Make and share this Pumpkin Bundt Cake recipe from Food.com.,"https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/25/02/picWlvl1v.jpg",Dessert,"Vegetable, Winter, Halloween, < 15 Mins, Oven","4, 2, 1 1/4, 1, 1, 2, 1/8, 1/4, 2, 2, 1 1/2, 1 1/2, 1 1/2","eggs, sugar, fresh pumpkin, canned pumpkin, vanilla extract, cinnamon, cloves, allspice, salt, baking soda, baking powder, whole wheat flour, all-purpose flour, walnut pieces",5,8,674.6,41.2,5.3,74.4,412.6,71.3,4,40.8,9.6,,,"Preheat oven to 350 degrees F., Grease and flour a 10-inch bundt pan or tube pan., In a large mixing bowl, mix the eggs with a large fork until well blended., Mix in the sugar., Add the oil in a steady stream, mixing all the while, until the mixture is thick and smooth., Mix in the  pumpkin, vanilla, cinnamon, clove and salt. Add the baking soda and baking powder in pinches, breaking up any lumps with your fingers., Stir in thoroughly., Stir in the whole wheat and all-purpose flours just until blended., 
Stir in the walnuts., Pour and scrape the batter into the pan and bake for 45 to 50 minutes, or until a tester inserted in the center comes out clean., Cool in the pan on a rack for 10 minutes., Invert, remove the pan, and cool on the rack for about 15 minutes more.  (Makes 10-12 servings"
2505,Pumpkin Roll,1535,Marg CaymanDesigns,1H,30M,1H30M,1999-10-23T12:27:00Z,"An impressive recipe that really isn't that hard to make. Everyone always raves about how good it is. One tip, use a linen towel to wrap it in. A terry cloth one will stick...don't ask me how I know. ;o","https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/25/05/FMGPCbE3QfiaWXSTbF8i_untitled-0081.jpg, https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/25/05/0iarEY1QQ0uYAkMAyZQP_untitled-0080.jpg, https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/25/05/Xdz3vCPsQGWBkMQP6Gz5_untitled-0085.jpg, https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/25/05/pic5TfaE8.jpg, 
https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/25/05/pic3BjodN.jpg, https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/25/05/picXa0pmc.jpg",Vegetable,"Weeknight, For Large Groups, Oven, < 4 Hours","3, 1, 2/3, 3/4, 1, 1, 1/2, NA, 8, 2, 1, 1, 1/3","eggs, sugar, pumpkin, flour, baking soda, salt, cinnamon, confectioners' sugar, cream cheese, margarine, vanilla, powdered sugar",5,34,192.7,8.7,3.5,50.5,319.1,26.2,0.5,20.6,3.2,16,,"Line 10x15 inch jellyroll pan with waxed paper and grease. Preheat oven to 375°F., In a large bowl, beat eggs and sugar with an electric mixer on high speed for five minutes. Gradually mix in pumpkin. Combine the flour, baking soda, salt, and cinnamon; stir into the pumpkin mixture., Spread batter evenly into the prepared pan. Bake at 375°F for 15 minutes., After you take it out of  the oven sprinkle top with powdered sugar, and flip onto a dish towel. Remove the waxed paper and sprinkle with more powdered sugar; roll up like a jellyroll in the dish towel., 
Refrigerate for 1 hour or put in freezer for 15 minutes. Unroll; spread filling on roll and roll again without the towel., Place in container or Reynolds Wrap. Refrigerate or you  may freeze for up to 4 months."
2509,Lite or Light Pumpkin Chocolate Chip Muffins,1535,Marg CaymanDesigns,18M,15M,33M,1999-10-23T12:27:00Z,Make and share this Lite or Light Pumpkin Chocolate Chip Muffins recipe from Food.com.,"https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/25/09/picMYOEts.jpg, https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/25/09/picaKzwhQ.jpg, https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/25/09/picQMZRUg.jpg, https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/25/09/pic5yt3dj.jpg, https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/25/09/picF8heGj.jpg, 
https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/25/09/picRIs5fl.jpg, https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/25/09/pic6OMas8.jpg",Quick Breads,"Breads, < 60 Mins, Oven","4, 1/2, 1, 1, 1 1/2, 3, 2, 2, 2, 1, 12","eggs, unsweetened applesauce, pumpkin, sugar, flour, baking soda, baking powder, cinnamon, salt",5,47,235.4,9.8,3.4,31,246.3,36.2,1.6,21.5,3.5,,24 muffins,"Mix first 5 ingredients together; separately, mix dry ingredients., Blend the  two mixtures together, fold in chips., Generously fill 24 greased or  paper-lined muffin cups. (I have found the paper liners don't work very well.., Bake at 400 degrees F. for 16-20 minutes."
2510,Pumpkin Pie Spice Bread,1535,Marg CaymanDesigns,1H,15M,1H15M,1999-10-23T12:27:00Z,Nothing says AUTUMN quite like pumpkin with the warming notes of spices! A moist delicious bread that is wonderful &quot;as is&quot; or with cream cheese spread on it. YUM! I've also included healthier ingredient alternatives.,"https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/25/10/picwdmjWT.jpg, https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/25/10/x3TcNaaATAC1qFAYcbz5_20160525_192451.jpg, https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/25/10/mkNBxNlTQG6vgJgnmlaF_20160525_192451.jpg, https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/25/10/picfoYkgP.jpg, 
https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/25/10/piceoWsvF.jpg, https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/25/10/picG9nEiE.jpg, https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/25/10/picjFkQQY.jpg",Quick Breads,"Breads, Vegetable, Winter, For Large Groups, Oven, < 4 Hours","3, 1, 4, 1, 3 1/2, 2, 1, 1, 1, 1, 1/2, 1/2, 1/2","sugar, eggs, solid-pack pumpkin, all-purpose flour, baking soda, baking powder, salt, cinnamon, nutmeg, clove, allspice, water",5,67,392.1,15.2,2.3,46.5,344.8,60.7,1,38,4.7,,2 loaves.,"In a large bowl, combine sugar, oil and eggs., Add pumpkin and mix well., Combine dry ingredients; add to the pumpkin mixture alternately with water., Pour into two greased 9-in. x 5-in. x 3-in. loaf pans., Bake at 350 F for  60-70 minutes or until bread tests done. Cool in pans 10 minutes before  removing to a wire rack; cool completely."
2514,Zesty Punch Sipper,1535,Marg CaymanDesigns,,10M,10M,1999-10-23T12:39:00Z,Make and share this Zesty Punch Sipper recipe from Food.com.,"https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/25/14/picwzAcpx.jpg, https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/25/14/picRG5TiU.jpg, https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/25/14/picDB3b6u.jpg",Punch Beverage,"Beverages, Pineapple, Tropical Fruits, Fruit, Low Protein, Low Cholesterol, Healthy, Kid Friendly, < 15 Mins, For Large Groups, Easy","2, 6, 1, 1, 1","ginger ale, pineapple, orange, lime",5,3,54.8,0.1,0,0,5.6,14.2,0.5,12.6,0.2,29,,Combine all ingredients in a large punch bowl or two large pitchers.
2515,Cauliflower with Lemon,1533,Dancer,5M,5M,10M,1999-10-23T12:41:00Z,Make and share this Cauliflower with Lemon recipe from Food.com.,"https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/25/15/picqM5Y7k.jpg",Cauliflower,"Vegetable, Lactose Free, Low Protein, Low Cholesterol, Healthy, Free Of..., < 15 Mins, Easy","1, 1/4","cauliflower floret, lemon juice",4,3,32.2,0.1,0,0,34.3,7.3,2.9,3.1,2.3,4,,"Place cauliflower in a steamer basket over boiling water., Cover saucepan and steam 7-8 minutes or until cauliflower is tender., Transfer cauliflower to a serving dish., Add lemon juice and season with salt and pepper to taste. Toss gently before serving."
2516,Honey and Garlic Dressing,1543,Doreen Randal,,5M,5M,1999-10-23T12:43:00Z,Make and share this Honey and Garlic Dressing recipe from Food.com.,,Low Protein,"< 15 Mins, Easy","1/4, 2, 1, 6, 1 -2, 1, NA","lemon juice, lime juice, fresh lemon rind, lime rind, honey, garlic clove, chives",,,1235.4,108.1,18.3,0,5.4,76.7,1.1,70.1,1.1,,1/2 cup,"Combine in a screw top jar all ingredients and shake until well combined., Pour over tossed green salad."
2518,Baked Apples in Maple Syrup,1533,Dancer,45M,15M,1H,1999-10-23T12:46:00Z,Make and share this Baked Apples in Maple Syrup recipe from Food.com.,"https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/25/18/piciS6RlD.jpg",Apple,"Fruit, Canadian, Low Protein, Low Cholesterol, Healthy, < 60 Mins, Oven","4, 2, 1, 1/3, 1/2, 1, 1","baking apples, lemon juice, dried currant, pure maple syrup, ground cloves, ground cinnamon",4.5,3,280.4,0.6,0.1,0,8.7,73.1,6,61,1.1,4,,"Preheat oven to 375 degrees., Core apples, remove seeds, peel away a bit of skin, and stuff with currants., Set in oven-proof baking dish., Combine lemon and apple juice with spices and maple syrup and pour over apples., Bake uncovered for about 45 minutes, basting often., Serve warm."
2519,Oatmeal Squares,1533,Dancer,15M,15M,30M,1999-10-23T12:48:00Z,Make and share this Oatmeal Squares recipe from Food.com.,"https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/25/19/bmsnAuDvTsmIN7OpEbd7_IMG_20141230_133042.jpg, https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/25/19/picNrCwWR.jpg",Bar Cookie,"Dessert, Cookie & Brownie, < 30 Mins, Oven, Easy","1/2, 1/2, 1/2, 2","margarine, vanilla extract, brown sugar, rolled oats",4,11,74.3,4.1,0.8,0,44.5,8.8,0.7,4.3,0.9,,25 squares,"Melt margarine, combine with extract and sugar., Add oats and mix well., Press into 8-inch square baking pan., Bake at 350°F for 15 minutes or until bubbling and golden brown., Cool and cut into 25 squares."
2520,Veggie Dill Dip,1826,Tina Dotzler,,10M,10M,1999-10-24T12:14:00Z,Make and share this Veggie Dill Dip recipe from Food.com.,,< 15 Mins,Easy,"8, 8, 1, 2, 2, 2","sour cream, mayonnaise, seasoning salt, parsley, dill",5,7,39.5,3.9,2.3,10.4,16.1,0.8,0,0.8,0.4,12,,"Mix all ingredients together and refrigerate for at least 1/2 hour., Serve cold with cut up veggies."
2521,Carrot Souffle,1534,Tonkcats,30M,20M,50M,1999-10-24T12:14:00Z,Make and share this Carrot Souffle recipe from Food.com.,,Vegetable,"Low Protein, Healthy, < 60 Mins, Oven, Easy","2, 1, 2, 1, 1/2, 1/2, 1, 1","carrots, sugar, eggs, vanilla, nutmeg, cinnamon, salt",5,8,296.5,9.8,5.4,88.4,532.1,49.8,4.4,40.7,4.6,6,,"Preheat oven to 400°F., Cook peeled carrots until soft., Place in food processor;  add remaining ingredients and process until smooth., Bake for about 30 minutes."
2523,Carrot Casserole,1534,Tonkcats,,0S,0S,1999-10-24T12:14:00Z,Make and share this Carrot Casserole recipe from Food.com.,,Vegetable,"< 15 Mins, Oven","2, 1/2, 1/2, NA, 1  - 1 1/2, 1/8","carrots, Velveeta cheese, margarine, butter",,,258.2,20.7,8.2,30,656.3,13.8,3.2,7.7,5.8,,,"Melt margarine and cheese, stirring constantly., Pour water  off cooked carrots; place in a casserole. Sprinkle Post  Toasties (crumbs over top., Dot with butter., Bake at 350 degrees  until it's bubbly."
2524,Holiday Carrot Salad,1534,Tonkcats,,0S,0S,1999-10-24T12:14:00Z,Make and share this Holiday Carrot Salad recipe from Food.com.,,Pineapple,"Tropical Fruits, Fruit, Low Protein, Low Cholesterol, Healthy, Christmas, < 15 Mins, Easy","4, 1/3, 3, 1/4, 3, 1/2","carrots, raisins, mayonnaise, cinnamon, nutmeg",4,1,82.2,2.7,0.4,1.9,86.6,15.2,2.4,8.6,0.9,6,,"Mix all ingredients together and chill for a few hours., T  his is really good so different to the usual carrot salad."
2526,Warr-Shu-Gai Almond Boneless Chicken,1534,Tonkcats,,0S,0S,1999-10-24T12:19:00Z,"Warr Shu Gai or Almond Boneless Chicken, like chop suey, is a Chinese-inspired American dish.  So far as I have been able to determine, it originated in Detroit. It was a favorite dish of my childhood there.  Every Cantonese restaurant in the area serves it, but I've never been able to find it outside of Michigan.  Descriptions of it to Chinese restaurant personnel elsewhere have been met with blank stares.","https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/25/26/picsZqihk.jpg, https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/25/26/RKFNmdwWTUyLPo8l6Kt9_received_10206111081470779.jpeg, https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/25/26/7ESKy6x1TaOahkpzgccW_RenderedImage.jpeg, https://img.sndimg.com/food/image/upload/v1/img/feed/2526/xD92sDZvR7yZaPHilF6b_RenderedImage.jpeg, 
https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/25/26/picJAsFAw.jpg",Chicken Breast,"Chicken, Poultry, Meat, < 15 Mins, Easy","2, 1/2, 1, 4, 3, 3, 1 1/2, 3, 2, 3, 3, 3, 1/2, 1, 1, NA","skinless chicken breasts, salt, dry sherry, cornstarch, water, chicken broth, mushrooms, butter, soy sauce, chicken bouillon granules, cornstarch, flour, baking powder, egg, water",4.5,29,341.9,14.2,6.9,145.1,1654.4,18.7,0.3,0.9,31.6,,6-Apr,"Prepare sauce:  In a small saucepan, stir together cornstarch and water until smooth., Gradually stir in chicken broth, mushrooms (if desired, butter, soy sauce and bouillon granules., Bring the mixture to a boil, stirring constantly., Let boil 1 minute.  Keep warm., Prepare batter:  Beat together cornstarch, flour, baking powder, egg and water until smooth., Coat each piece of chicken with batter., Pour vegetable oil into a large skillet or wok to the depth of 1/2 inch; heat to 375 degrees., 
Cook coated chicken pieces in oil, turning once, until golden -- 5 to 7 minutes., Drain on pa per towels., Cut chicken diagonally into strips., Reassemble strips in chicken breast shapes and place on a bed of shredded lettuce.  Sprinkle with almonds and green onion., Spoon sauce over chicken and serve immediately., Makes four to six servings., It's been some time since I last made this, but I recall that the batter seemed not quite the same, but the rest is authentic.  This can also be made with duck, in which case it becomes Warr Shu Opp.
"
2527,Chicken Soup,1866,Helen Watson1,,0S,0S,1999-10-24T12:22:00Z,Make and share this Chicken Soup recipe from Food.com.,,Whole Chicken,"Chicken, Poultry, Meat, European, < 15 Mins","275, 2, 1, NA, 1, 25, 25, 900, 1, 1","raw chicken, fresh tarragon, lemon, zest of, pepper, butter, plain flour, milk, watercress",5,1,482.3,36.6,15,108.3,508.9,17.1,0.3,0.1,20.9,4,,"Mince the chicken, mix in the tarragon, lemon zest and pepper., Beat in the egg  white, form the mixture into small balls using your hands., Place the butter,  flour, milk and crumbled stock cube in a saucepan, heat stirring until soup  boils, thickens and is smooth., Add pepper to taste. Drop in the chicken balls  and boil for 4-5 minutes., Just before serving add watercress leaves to the  soup., Serve hot with brown bread."
2528,Four Grain Muffins,1864,quotequotecarolreu,,0S,0S,1999-10-24T12:24:00Z,Make and share this Four Grain Muffins recipe from Food.com.,,Quick Breads,"Breads, Breakfast, High In..., < 15 Mins, Oven","NA, 3/4, 1/2, 1/2, 1/4, 3, 3 1/2, 1/2, 1, 1/4, 1","all-purpose flour, cornmeal, brown sugar, baking powder, salt, 1% low-fat milk, canola oil, egg",5,4,130.8,5.7,0.7,18.6,220.2,18.5,1.6,4.5,3.3,12,,"Preheat oven to 400., Lightly coat muffin tins with cooking spray, or insert with liners., In a large bowl, stir together the all purpose flour, rye flour,  oat bran, cornmeal, sugar, baking powder, and salt until well combined., Make a  well in the center of the flour mixture. In a small bowl, stir together the  milk, oil, and egg, then pour the mixture into the well of the dry ingredients., Stir until just combined., Spoon the batter into the muffin cups filling them 2/3 full., Bake for 20 minutes, or until a toothpick inserted in the center comes  out clean., 
Let the muffins cool  in the pan for 5 minutes, then turn them out  onto a wire rack to cool."
2530,Cheese Straws,1866,Helen Watson1,,0S,0S,1999-10-24T12:29:00Z,Make and share this Cheese Straws recipe from Food.com.,,Cheese,"< 15 Mins, Oven","110, 1/4, 1/4, NA, 65, 50, 1, 2 -3","plain flour, mustard powder, salt, cayenne pepper, butter, cheddar cheese, water",4.5,2,1217.4,74.6,45.4,357.5,1364.2,106.3,3.8,0.8,29.8,1,,"Sift the flour, mustard powder, salt and cayenne pepper into a bowl., Cut the  butter into the flour and rub in until the mixture resembles fine breadcrumbs., Add the cheese and mix the ingredients together., Mix to a stiff paste with the  egg yolk and water., Turn out onto a floured work surface. Knead quickly until  smooth and crack-free.  Wrap in a polyethylene bag or foil., Chill for 30 minutes before using., Roll out, cut into strips and place on a baking sheet.  Bake at  200 C / 400 F / Gas 6 for 15 minutes until golden brown.
"
2531,Pumpkin Soup II,1866,Helen Watson1,,0S,0S,1999-10-22T05:01:00Z,Make and share this Pumpkin Soup II recipe from Food.com.,,Vegetable,"Low Protein, Low Cholesterol, Free Of..., < 15 Mins","900, 1, 1/2, 100, 1, 1, 600, 2, 300, NA, NA","pumpkin, onion, turmeric, tomatoes, sugar, nutmeg, milk, cornflour, parsley",3.5,2,223,8.2,5.1,30.2,111,30.6,2,9.4,10.3,4,,"Place the pumpkin, onion, turmeric, tomatoes, sugar, nutmeg and milk in a large  saucepan., Bring to the boil, cover and simmer for 15-20 minutes., Cool and  puree in a processor or blender., Return to the rinsed saucepan., Blend the  cornflour with a little yogurt.  Add to the soup with the remaining yogurt.   Bring to the simmering point but do not boil., Serve garnished with parsley and  a swirl of yogurt."
2532,Peanut Butter Pie,1809,Dale Goodman,,0S,0S,1999-10-24T12:29:00Z,Make and share this Peanut Butter Pie recipe from Food.com.,"https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/25/32/pic9NvGfh.jpg",Pie,"Dessert, Fruit, Nuts, Kid Friendly, < 15 Mins, Oven","1 1/4, 1/4, 1/4, 1, 1, 1, 1, 1, 1, NA, NA","sugar, butter, margarine, cream cheese, creamy peanut butter, sugar, butter, margarine, vanilla extract, heavy cream, chocolate",5,14,998.2,72.3,33.7,154.6,580.3,80.4,2.6,46.9,16.6,,1 9 inch pie,"Combine crust ingredients; press into a 9-inch pie plate. Bake at 375* for 10 minutes., Cool. In a mixing bowl, beat cream cheese, peanut butter, sugar, butter and vanilla until smooth., Fold in whipped cream. Gently spoon into crust. Garnish with chocolate or cookie crumbs if desired., Refrigerate."
2533,Hot Pepper Chicken Marinade,1533,Dancer,,0S,0S,1999-10-24T12:36:00Z,"Hot Pepper Chicken Marinade  Make this marinade two days ahead! If you like extra fire, add more chili peppers or hot pepper sauce.",,Chicken Breast,"Chicken, Poultry, Meat, Very Low Carbs, High Protein, High In..., < 15 Mins","3, 2, 1/3, 1/2, 1/2, 1/2, 1/2, 1/2, 8","hot red chili peppers, garlic, olive oil, lemon juice, dried basil, thyme, tarragon, marjoram, boneless skinless chicken breasts",3.5,2,221.5,10.6,1.6,68.4,78.8,3.2,0.4,1.3,27.7,,8,"Remove seeds from hot chili peppers (wear rubber gloves to do this and finely chop peppers., Combine peppers and remaining marinade ingredients in a small bowl., Cover and refrigerate for 2 days to allow the flavours to blend., Makes enough marinade for 8 boneless skinless chicken breasts.(~2 lbs. Put chicken breasts in a closable plastic bag and pour in the marinade. Seal bag and marinate overnight in the refrigerator., Remove chicken from marinade and discard leftover marinade. Grill chicken over medium heat for 5-7 minutes per side. Makes 8 servings.
"
